"Protein","Label","log2FC","SE","DF","pvalue","adj.pvalue","issue"
"sp|Q2NKX8|ERC6L_HUMAN","MBC Spindle vs Normal",-0.139378024751496,1.13707562044696,18.499210031008,0.903764803410225,0.954981790313895,NA
"sp|Q2NKX8|ERC6L_HUMAN","MBC Squamous vs Normal",0.774740668132119,1.22818204176633,18.4992100311143,0.535885679072816,0.737976292351756,NA
"sp|Q2NKX8|ERC6L_HUMAN","MBC Sarcomatoid vs Normal",0.451299609315208,1.22818204176633,18.4992100442152,0.717451060092304,0.910231314581089,NA
"sp|Q2NKX8|ERC6L_HUMAN","TNBC vs Normal",0.114374704909968,1.13707562044696,18.4992100309508,0.920960679504039,0.963645139038419,NA
"sp|Q2TAL8|QRIC1_HUMAN","MBC Spindle vs Normal",0.225949284038751,0.455521740789656,17.0354394462274,0.62621682458868,0.786592815617383,NA
"sp|Q2TAL8|QRIC1_HUMAN","MBC Squamous vs Normal",0.59826525140461,0.585477021532437,16.8531708206853,0.321300589377102,0.572418095468549,NA
"sp|Q2TAL8|QRIC1_HUMAN","MBC Sarcomatoid vs Normal",0.103818507424159,0.524334346741706,17.5324502467787,0.845322239581385,0.955814654927936,NA
"sp|Q2TAL8|QRIC1_HUMAN","TNBC vs Normal",0.321815269922045,0.479495276993194,16.9835106904502,0.511148096092586,0.69836378429999,NA
"sp|Q2TAY7|SMU1_HUMAN","MBC Spindle vs Normal",0.190913606115306,0.553218778307118,9.4995552233151,0.737540688603447,0.866794081705879,NA
"sp|Q2TAY7|SMU1_HUMAN","MBC Squamous vs Normal",0.343954114907349,0.451701240992775,9.4995552233151,0.464863393994896,0.687910067044362,NA
"sp|Q2TAY7|SMU1_HUMAN","MBC Sarcomatoid vs Normal",0.288937222891843,0.451701240992775,9.4995552233151,0.537510248245634,0.846119937501381,NA
"sp|Q2TAY7|SMU1_HUMAN","TNBC vs Normal",0.230239886565784,0.451701240992775,9.4995552233151,0.621880530544177,0.782217747086848,NA
"sp|Q2TB90|HKDC1_HUMAN","MBC Spindle vs Normal",2.06127267853022,0.739985695061872,9.4995552233151,0.020178454042897,0.101791488309088,NA
"sp|Q2TB90|HKDC1_HUMAN","MBC Squamous vs Normal",-0.168032461633037,0.604195789953445,9.4995552233151,0.786887314101362,0.903020420318552,NA
"sp|Q2TB90|HKDC1_HUMAN","MBC Sarcomatoid vs Normal",0.0578918901256327,0.604195789953445,9.4995552233151,0.92565738669387,0.980116128064678,NA
"sp|Q2TB90|HKDC1_HUMAN","TNBC vs Normal",0.139571038543877,0.604195789953445,9.4995552233151,0.822211391857179,0.911387994337928,NA
"sp|Q2VIR3|IF2GL_HUMAN","MBC Spindle vs Normal",-3.14019584097769,1.00846824633951,9.4995552233151,0.0116682430559076,0.073055592584554,NA
"sp|Q2VIR3|IF2GL_HUMAN","MBC Squamous vs Normal",-2.01695013924972,1.23511631266558,9.4995552233151,0.135123846509003,0.366994542809159,NA
"sp|Q2VIR3|IF2GL_HUMAN","MBC Sarcomatoid vs Normal",-0.713794586735216,1.00846824633951,9.4995552233151,0.496067134051816,0.824610508248366,NA
"sp|Q2VIR3|IF2GL_HUMAN","TNBC vs Normal",-2.85745874472496,1.00846824633951,9.4995552233151,0.0186221565068245,0.0904003659192594,NA
"sp|Q32MZ4|LRRF1_HUMAN","MBC Spindle vs Normal",0.0536845855935721,0.393461170660861,41.6273656328699,0.892129702193052,0.949734777628401,NA
"sp|Q32MZ4|LRRF1_HUMAN","MBC Squamous vs Normal",0.39940126955889,0.441173958515881,41.5554774051878,0.370517880073343,0.622011574995225,NA
"sp|Q32MZ4|LRRF1_HUMAN","MBC Sarcomatoid vs Normal",0.533542318774246,0.441173958515881,41.5554774049187,0.233356559531893,0.614295763971261,NA
"sp|Q32MZ4|LRRF1_HUMAN","TNBC vs Normal",0.345196323855498,0.398119453480665,41.4857015719633,0.390892812705663,0.597402223191673,NA
"sp|Q32P28|P3H1_HUMAN","MBC Spindle vs Normal",1.40177154282244,0.297725788627199,26.9043906417613,6.72422302708388e-05,0.00270033979124332,NA
"sp|Q32P28|P3H1_HUMAN","MBC Squamous vs Normal",0.630579801996996,0.328035459676872,25.8387666198492,0.0656600365448273,0.255929037471689,NA
"sp|Q32P28|P3H1_HUMAN","MBC Sarcomatoid vs Normal",0.756211885519774,0.310795257056583,26.6952338202763,0.0219522606173228,0.28197258460394,NA
"sp|Q32P28|P3H1_HUMAN","TNBC vs Normal",0.347336219867883,0.293410390477774,26.0486519634751,0.247186899954172,0.447493525779104,NA
"sp|Q3KQU3|MA7D1_HUMAN","MBC Spindle vs Normal",0.405327024797262,0.376052035605303,18.4995552231516,0.294956160075989,0.527766538250787,NA
"sp|Q3KQU3|MA7D1_HUMAN","MBC Squamous vs Normal",0.784949816219894,0.485481090402246,18.4995552231573,0.12283536338074,0.356398033507488,NA
"sp|Q3KQU3|MA7D1_HUMAN","MBC Sarcomatoid vs Normal",0.349507783288916,0.428154077142936,18.4995552231536,0.424708344603,0.770543893506145,NA
"sp|Q3KQU3|MA7D1_HUMAN","TNBC vs Normal",0.462055777914946,0.396393650418498,18.4995552231509,0.25856603361523,0.461028116540363,NA
"sp|Q3MIS6|ZN528_HUMAN","MBC Spindle vs Normal",0.214605698685478,0.425297540407175,9.4995552233151,0.625336260563069,0.786184636780758,NA
"sp|Q3MIS6|ZN528_HUMAN","MBC Squamous vs Normal",0.16748132600426,0.570596526608344,9.4995552233151,0.775436943123777,0.895369498156833,NA
"sp|Q3MIS6|ZN528_HUMAN","MBC Sarcomatoid vs Normal",0.601607971562126,0.570596526608344,9.4995552233151,0.31780061876755,0.683465703817368,NA
"sp|Q3MIS6|ZN528_HUMAN","TNBC vs Normal",0.506688785357201,0.465890113064949,9.4995552233151,0.303607342727128,0.51239142840519,NA
"sp|Q3SY69|AL1L2_HUMAN","MBC Spindle vs Normal",-0.162293697323583,0.352923193191306,27.5885668124548,0.649223460967985,0.802315456130741,NA
"sp|Q3SY69|AL1L2_HUMAN","MBC Squamous vs Normal",0.0475819039547913,0.394136976308046,27.5007618923544,0.904787157617913,0.962789628042196,NA
"sp|Q3SY69|AL1L2_HUMAN","MBC Sarcomatoid vs Normal",-0.0248904646732022,0.369960066240544,27.5486484061343,0.946845686008188,0.98793654107605,NA
"sp|Q3SY69|AL1L2_HUMAN","TNBC vs Normal",-0.205722836471713,0.352923193191306,27.5885668124245,0.56468787126485,0.737058064012822,NA
"sp|Q460N5|PAR14_HUMAN","MBC Spindle vs Normal",0.311847494567163,0.574930464591943,17.4930765093733,0.59438015415612,0.763151051813437,NA
"sp|Q460N5|PAR14_HUMAN","MBC Squamous vs Normal",0.975786280896272,0.506811481009605,16.7664859599798,0.0713208057953498,0.267999086490649,NA
"sp|Q460N5|PAR14_HUMAN","MBC Sarcomatoid vs Normal",0.247575324860351,0.469180829440755,16.4995548015247,0.604748704941461,0.875229140157192,NA
"sp|Q460N5|PAR14_HUMAN","TNBC vs Normal",0.0951956049884295,0.469180829440755,16.4995548013998,0.841696159258858,0.919301358058304,NA
"sp|Q495C1|RN212_HUMAN","MBC Spindle vs Normal",-1.05853570973134,0.493113334312298,27.4995552230679,0.0407934785406239,0.154960462107337,NA
"sp|Q495C1|RN212_HUMAN","MBC Squamous vs Normal",-0.617522961575376,0.462581310927496,27.4995552230609,0.192839927622739,0.441255701208367,NA
"sp|Q495C1|RN212_HUMAN","MBC Sarcomatoid vs Normal",0.45456680300778,0.441053974453551,27.4995552230588,0.311690724848634,0.676776169733559,NA
"sp|Q495C1|RN212_HUMAN","TNBC vs Normal",-0.931334259020692,0.441053974453551,27.4995552230588,0.0439423551752354,0.154369983794042,NA
"sp|Q495T6|MMEL1_HUMAN","MBC Spindle vs Normal",-0.0799682704273955,0.652226920476248,9.4995552233151,0.90497239234854,0.955623832218794,NA
"sp|Q495T6|MMEL1_HUMAN","MBC Squamous vs Normal",1.3019636160318,0.532541050557876,9.4995552233151,0.0357468726450194,0.18475764579532,NA
"sp|Q495T6|MMEL1_HUMAN","MBC Sarcomatoid vs Normal",0.101419703877611,0.532541050557876,9.4995552233151,0.852968551904382,0.960310798668553,NA
"sp|Q495T6|MMEL1_HUMAN","TNBC vs Normal",0.526520706662933,0.532541050557876,9.4995552233151,0.347325520051816,0.556623996239061,NA
"sp|Q4G0F5|VP26B_HUMAN","MBC Spindle vs Normal",0.450953318571519,0.300845414756755,64.7840060481638,0.138743103837369,0.332935978769454,NA
"sp|Q4G0F5|VP26B_HUMAN","MBC Squamous vs Normal",0.00966667849440692,0.329364237353608,63.9089263978025,0.976677303422958,0.99178961866124,NA
"sp|Q4G0F5|VP26B_HUMAN","MBC Sarcomatoid vs Normal",0.112591004874593,0.321543057435993,63.9983036512123,0.727369638883894,0.913841355149797,NA
"sp|Q4G0F5|VP26B_HUMAN","TNBC vs Normal",0.529142407929442,0.29746661696579,63.7154372965961,0.0800379356693999,0.219234345529226,NA
"sp|Q4VC31|MIX23_HUMAN","MBC Spindle vs Normal",0.807641560208105,0.328085501493954,25.5317710603178,0.0209140673062991,0.104570336531496,NA
"sp|Q4VC31|MIX23_HUMAN","MBC Squamous vs Normal",0.585448430474635,0.371174940011191,25.5830304404686,0.127016715289321,0.359226288659496,NA
"sp|Q4VC31|MIX23_HUMAN","MBC Sarcomatoid vs Normal",0.565638326367844,0.340061363701583,24.2420473502746,0.109120366682336,0.456264873554338,NA
"sp|Q4VC31|MIX23_HUMAN","TNBC vs Normal",0.67262656866275,0.325653913845248,24.6890607477972,0.0495280028336358,0.164583899892364,NA
"sp|Q4VC44|FWCH1_HUMAN","MBC Spindle vs Normal",0.100011283461217,0.438456836297315,9.4995552233151,0.824404258175584,0.913851958729691,NA
"sp|Q4VC44|FWCH1_HUMAN","MBC Squamous vs Normal",0.178974175409741,0.588251574696176,9.4995552233151,0.767499014843665,0.889722250146124,NA
"sp|Q4VC44|FWCH1_HUMAN","MBC Sarcomatoid vs Normal",-0.383065905510108,0.588251574696176,9.4995552233151,0.53035718053804,0.842878389182772,NA
"sp|Q4VC44|FWCH1_HUMAN","TNBC vs Normal",-0.204252552338941,0.480305399464779,9.4995552233151,0.68012211036385,0.818909018840492,NA
"sp|Q4VX62|CF099_HUMAN","MBC Spindle vs Normal",0.777140230396896,0.459785366561389,17.499555223176,0.108719164029497,0.284884476114331,NA
"sp|Q4VX62|CF099_HUMAN","MBC Squamous vs Normal",1.05232800221817,0.491531232321425,17.4995552231737,0.0466304704284737,0.21528781523154,NA
"sp|Q4VX62|CF099_HUMAN","MBC Sarcomatoid vs Normal",0.819821543301906,0.491531232321425,17.4995552231737,0.113130987525519,0.465354302635589,NA
"sp|Q4VX62|CF099_HUMAN","TNBC vs Normal",0.779032646782149,0.459785366561389,17.499555223176,0.107922352294787,0.268784592726334,NA
"sp|Q4ZHG4|FNDC1_HUMAN","MBC Spindle vs Normal",0.452299582412254,0.320822627867702,64.9374233977001,0.163366844783852,0.368976991810295,NA
"sp|Q4ZHG4|FNDC1_HUMAN","MBC Squamous vs Normal",0.180218316682731,0.388632710156556,64.7904969090613,0.644399688470925,0.817301537467393,NA
"sp|Q4ZHG4|FNDC1_HUMAN","MBC Sarcomatoid vs Normal",0.711595288112386,0.356628677831619,64.9599338119015,0.0502032360643349,0.363829081893725,NA
"sp|Q4ZHG4|FNDC1_HUMAN","TNBC vs Normal",1.37579396443984,0.329023651887156,64.4887974876543,8.91373837051971e-05,0.00440426621301384,NA
"sp|Q52LJ0|FA98B_HUMAN","MBC Spindle vs Normal",0.255235292839357,0.145602904522773,65.9654674022537,0.0842557849321531,0.245565264014411,NA
"sp|Q52LJ0|FA98B_HUMAN","MBC Squamous vs Normal",0.19808666624437,0.178616572120437,65.7720942021339,0.271466677377004,0.527966205070921,NA
"sp|Q52LJ0|FA98B_HUMAN","MBC Sarcomatoid vs Normal",-0.0488249712829628,0.163879674731281,65.9740296548759,0.766691432528202,0.926021038944539,NA
"sp|Q52LJ0|FA98B_HUMAN","TNBC vs Normal",0.353523085241147,0.151261654512717,65.3989397988092,0.0225028097732568,0.100942192574657,NA
"sp|Q53EL6|PDCD4_HUMAN","MBC Spindle vs Normal",0.293975974232896,0.225692134488518,33.6256348990794,0.201578314853092,0.416095281571299,NA
"sp|Q53EL6|PDCD4_HUMAN","MBC Squamous vs Normal",0.714675109461307,0.213610656367506,33.5057680414627,0.00203441772218702,0.0489264843969453,NA
"sp|Q53EL6|PDCD4_HUMAN","MBC Sarcomatoid vs Normal",0.663324102166878,0.213610656367506,33.5057680414401,0.00385291528390713,0.142775284248301,NA
"sp|Q53EL6|PDCD4_HUMAN","TNBC vs Normal",1.11046658518271,0.205716729477132,33.4745814575484,5.46476038107429e-06,0.000815399772649769,NA
"sp|Q53G44|IF44L_HUMAN","MBC Spindle vs Normal",0.220117690401672,0.63403469424832,8.4995552233151,0.736904233083186,0.866765993194271,NA
"sp|Q53G44|IF44L_HUMAN","MBC Squamous vs Normal",1.07193322280628,0.776530740064964,8.4995552233151,0.202675497091856,0.451802760748705,NA
"sp|Q53G44|IF44L_HUMAN","MBC Sarcomatoid vs Normal",1.4898736060105,0.776530740064964,8.4995552233151,0.0891608653594719,0.43141255514944,NA
"sp|Q53G44|IF44L_HUMAN","TNBC vs Normal",0.352711788948327,0.67249534771579,8.4995552233151,0.613344343947311,0.776927445140795,NA
"sp|Q53GL7|PAR10_HUMAN","MBC Spindle vs Normal",-1.50523777266549,0.604788960716445,39.7315350656646,0.0171063686507324,0.0922840881068865,NA
"sp|Q53GL7|PAR10_HUMAN","MBC Squamous vs Normal",-0.42033417762635,0.718959164027695,40.5004815447319,0.562031008454239,0.758150815419628,NA
"sp|Q53GL7|PAR10_HUMAN","MBC Sarcomatoid vs Normal",-0.693240533140695,0.661611326327701,40.2956850499895,0.300972233618254,0.67044684180427,NA
"sp|Q53GL7|PAR10_HUMAN","TNBC vs Normal",-1.41970402969323,0.622545309891209,40.0354507815054,0.0279777877781415,0.116323062774305,NA
"sp|Q53RD9|FBLN7_HUMAN","MBC Spindle vs Normal",-1.49697480230847,1.04324544465072,9.4995552233151,0.1834020518915,0.39409856253071,NA
"sp|Q53RD9|FBLN7_HUMAN","MBC Squamous vs Normal",-1.65176396579272,1.27770950793861,9.4995552233151,0.226652021199614,0.477418000845763,NA
"sp|Q53RD9|FBLN7_HUMAN","MBC Sarcomatoid vs Normal",-0.214311681638891,1.04324544465072,9.4995552233151,0.841572813617648,0.953420992632479,NA
"sp|Q53RD9|FBLN7_HUMAN","TNBC vs Normal",-1.59626991610375,1.04324544465072,9.4995552233151,0.158584102275996,0.340851907638863,NA
"sp|Q53RT3|APRV1_HUMAN","MBC Spindle vs Normal",-0.403871940765937,0.586912155693286,8.4995552233151,0.509712575252392,0.702623764230038,NA
"sp|Q53RT3|APRV1_HUMAN","MBC Squamous vs Normal",0.855276304700193,0.787425286170676,8.4995552233151,0.307246748709189,0.557760423217845,NA
"sp|Q53RT3|APRV1_HUMAN","MBC Sarcomatoid vs Normal",1.94223758868076,0.787425286170676,8.4995552233151,0.0372458296999457,0.334736482255423,NA
"sp|Q53RT3|APRV1_HUMAN","TNBC vs Normal",1.66706450180103,0.787425286170676,8.4995552233151,0.0651181637938576,0.192101971233701,NA
"sp|Q562R1|ACTBL_HUMAN","MBC Spindle vs Normal",0.466073467169215,0.364787619325654,33.6866453979143,0.210105484396996,0.426025266174379,NA
"sp|Q562R1|ACTBL_HUMAN","MBC Squamous vs Normal",-0.518178576766243,0.470480773521317,33.5158044477144,0.278577927306152,0.53277997185713,NA
"sp|Q562R1|ACTBL_HUMAN","MBC Sarcomatoid vs Normal",0.126812537186355,0.41579013326787,33.8767392471538,0.762238495722407,0.923657283956939,NA
"sp|Q562R1|ACTBL_HUMAN","TNBC vs Normal",0.383231973057853,0.384145942972387,33.5158044476796,0.325611781331591,0.532665551110826,NA
"sp|Q58FF6|H90B4_HUMAN","MBC Spindle vs Normal",1.30517071024975,0.310008501784395,65.0341033418995,8.00514769809256e-05,0.00306142810616242,NA
"sp|Q58FF6|H90B4_HUMAN","MBC Squamous vs Normal",-0.0535639150910859,0.331234019746148,64.8864332940391,0.872036572366797,0.948584536060407,NA
"sp|Q58FF6|H90B4_HUMAN","MBC Sarcomatoid vs Normal",0.589321341432041,0.310060593792308,65.060105716984,0.0617777294564273,0.391480777447589,NA
"sp|Q58FF6|H90B4_HUMAN","TNBC vs Normal",1.05646590310597,0.29767496302985,64.546929716613,0.000726968943168362,0.013069704902685,NA
"sp|Q58FF7|H90B3_HUMAN","MBC Spindle vs Normal",0.88572596967567,0.323763385087242,27.3771661855676,0.0107939595287822,0.0692673593343617,NA
"sp|Q58FF7|H90B3_HUMAN","MBC Squamous vs Normal",0.449187589764515,0.360716282285679,27.0671688543539,0.223707235217465,0.474663020889989,NA
"sp|Q58FF7|H90B3_HUMAN","MBC Sarcomatoid vs Normal",0.629278554123621,0.338754160187273,27.1598080973236,0.0740958949181808,0.411626461047528,NA
"sp|Q58FF7|H90B3_HUMAN","TNBC vs Normal",0.887805236358001,0.323145321721968,27.1964814807631,0.0105321399547165,0.0662053586953907,NA
"sp|Q5BKY9|F133B_HUMAN","MBC Spindle vs Normal",-0.521282426980712,0.291908946726141,17.4995552024078,0.0914769667184628,0.257848422124751,NA
"sp|Q5BKY9|F133B_HUMAN","MBC Squamous vs Normal",-0.348240270728358,0.391636948872009,17.4995552024445,0.385960522931773,0.633244532391548,NA
"sp|Q5BKY9|F133B_HUMAN","MBC Sarcomatoid vs Normal",0.313011849539323,0.391636948872009,17.4995552024445,0.434866093423189,0.778859088073335,NA
"sp|Q5BKY9|F133B_HUMAN","TNBC vs Normal",-0.632403558186516,0.319770229718962,17.499555202437,0.0639328355179638,0.189989086680741,NA
"sp|Q5C9Z4|NOM1_HUMAN","MBC Spindle vs Normal",-0.251590502716317,0.348873978346962,26.4995552230679,0.477131860440622,0.681986341220224,NA
"sp|Q5C9Z4|NOM1_HUMAN","MBC Squamous vs Normal",-0.142998996023535,0.399685353443834,26.4995552230699,0.723342828527562,0.864213997504141,NA
"sp|Q5C9Z4|NOM1_HUMAN","MBC Sarcomatoid vs Normal",0.131445285959058,0.399685353443834,26.49955522307,0.744837501961629,0.918392117627493,NA
"sp|Q5C9Z4|NOM1_HUMAN","TNBC vs Normal",-0.552614273735128,0.36078435123869,26.4995552230612,0.137448175131612,0.310114471681656,NA
"sp|Q5D862|FILA2_HUMAN","MBC Spindle vs Normal",-0.996953178008221,1.08629453688863,9.39739425333566,0.381697374440437,0.610974869720835,NA
"sp|Q5D862|FILA2_HUMAN","MBC Squamous vs Normal",-1.38497896182853,1.32079146888819,9.29118652220477,0.320873299080443,0.572379551204179,NA
"sp|Q5D862|FILA2_HUMAN","MBC Sarcomatoid vs Normal",-1.44860337895079,1.09502191248874,9.5252591442739,0.216746686207149,0.595088626715342,NA
"sp|Q5D862|FILA2_HUMAN","TNBC vs Normal",-1.43114960504694,1.09502191248874,9.5252591439569,0.221896592128079,0.419944485102205,NA
"sp|Q5HYK7|SH319_HUMAN","MBC Spindle vs Normal",-0.420100997432646,0.679916209243736,9.4995552233151,0.551183558927084,0.733356592272519,NA
"sp|Q5HYK7|SH319_HUMAN","MBC Squamous vs Normal",-0.302627288323478,0.832723890247276,9.4995552233151,0.724248776502227,0.864564317804266,NA
"sp|Q5HYK7|SH319_HUMAN","MBC Sarcomatoid vs Normal",-0.308170463206837,0.679916209243736,9.4995552233151,0.660546619265987,0.899170442310241,NA
"sp|Q5HYK7|SH319_HUMAN","TNBC vs Normal",-0.722875906508415,0.679916209243736,9.4995552233151,0.313977620646779,0.523016941086958,NA
"sp|Q5JSH3|WDR44_HUMAN","MBC Spindle vs Normal",-1.70024508618673,0.849379522663555,9.4995552233151,0.0746731422983435,0.227720897310681,NA
"sp|Q5JSH3|WDR44_HUMAN","MBC Squamous vs Normal",-0.489857022305679,1.04027321424722,9.4995552233151,0.648343477481838,0.818978432193456,NA
"sp|Q5JSH3|WDR44_HUMAN","MBC Sarcomatoid vs Normal",-1.6681956559959,0.849379522663555,9.4995552233151,0.0794335677045632,0.422394377982866,NA
"sp|Q5JSH3|WDR44_HUMAN","TNBC vs Normal",-1.61315665130716,0.849379522663555,9.4995552233151,0.0882830289713821,0.234601519767132,NA
"sp|Q5JSZ5|PRC2B_HUMAN","MBC Spindle vs Normal",-1.06671158930227,0.593391908309773,9.4995552233151,0.104027769061103,0.278259533499927,NA
"sp|Q5JSZ5|PRC2B_HUMAN","MBC Squamous vs Normal",-0.084728328608529,0.484502464285108,9.4995552233151,0.864847076375465,0.944204511266267,NA
"sp|Q5JSZ5|PRC2B_HUMAN","MBC Sarcomatoid vs Normal",-0.0139918353375028,0.484502464285108,9.4995552233151,0.977558930953908,0.994978467123747,NA
"sp|Q5JSZ5|PRC2B_HUMAN","TNBC vs Normal",-0.489140743638945,0.484502464285108,9.4995552233151,0.337722517180335,0.54575967334556,NA
"sp|Q5JTH9|RRP12_HUMAN","MBC Spindle vs Normal",-0.276592396605692,0.578334073301212,15.2459626490363,0.639252893869282,0.794853114960487,NA
"sp|Q5JTH9|RRP12_HUMAN","MBC Squamous vs Normal",-0.341554923844525,0.628736137930217,15.3960365294007,0.594742809590639,0.781361363437981,NA
"sp|Q5JTH9|RRP12_HUMAN","MBC Sarcomatoid vs Normal",-0.223648232200108,0.619058825407025,14.8665568369211,0.722979285467839,0.911582577329014,NA
"sp|Q5JTH9|RRP12_HUMAN","TNBC vs Normal",-0.034535997757041,0.575842198104751,15.0540481305643,0.952964686542203,0.980497074538864,NA
"sp|Q5JTV8|TOIP1_HUMAN","MBC Spindle vs Normal",-0.0453273177783673,0.192384670346612,25.5869545095439,0.815612688183251,0.908018846403855,NA
"sp|Q5JTV8|TOIP1_HUMAN","MBC Squamous vs Normal",0.160209395507521,0.226452929313575,29.1050860274332,0.484899288140582,0.701736303144985,NA
"sp|Q5JTV8|TOIP1_HUMAN","MBC Sarcomatoid vs Normal",0.120491771451676,0.210863835024985,28.9051515496469,0.572131970988795,0.857258360722403,NA
"sp|Q5JTV8|TOIP1_HUMAN","TNBC vs Normal",0.112457690133122,0.197311880680002,27.2123170449796,0.573388189798016,0.745584340819313,NA
"sp|Q5JVF3|PCID2_HUMAN","MBC Spindle vs Normal",1.65537189118723,1.06615315981941,8.4995552233151,0.156896842234047,0.360111973659655,NA
"sp|Q5JVF3|PCID2_HUMAN","MBC Squamous vs Normal",0.591115085261764,0.923315720728661,8.4995552233151,0.538909025169544,0.74040957596322,NA
"sp|Q5JVF3|PCID2_HUMAN","MBC Sarcomatoid vs Normal",0.715190267960302,0.923315720728661,8.4995552233151,0.459586235572617,0.796521408056371,NA
"sp|Q5JVF3|PCID2_HUMAN","TNBC vs Normal",1.6505146135272,0.923315720728661,8.4995552233151,0.109444704033781,0.270510667773121,NA
"sp|Q5MNV8|FBX47_HUMAN","MBC Spindle vs Normal",-0.0506004757409258,0.804432410598868,16.5345061326995,0.950598630051344,0.975768633676207,NA
"sp|Q5MNV8|FBX47_HUMAN","MBC Squamous vs Normal",0.74494836549969,1.03649628885514,16.4995554045828,0.482369938322831,0.701312707855245,NA
"sp|Q5MNV8|FBX47_HUMAN","MBC Sarcomatoid vs Normal",-0.503061210206943,0.917919817731844,16.5735607852404,0.590966958273546,0.864144503024359,NA
"sp|Q5MNV8|FBX47_HUMAN","TNBC vs Normal",1.66690550800958,0.917919817731844,16.573560785209,0.0875102880756075,0.233388209496093,NA
"sp|Q5SNT2|TM201_HUMAN","MBC Spindle vs Normal",0.876404096557585,0.467142810647484,9.4995552233151,0.0916588514540982,0.258104029467759,NA
"sp|Q5SNT2|TM201_HUMAN","MBC Squamous vs Normal",0.779622487468738,0.572130761547959,9.4995552233151,0.204415935224561,0.451831293357364,NA
"sp|Q5SNT2|TM201_HUMAN","MBC Sarcomatoid vs Normal",0.243154699257936,0.467142810647484,9.4995552233151,0.614618757872586,0.882553632412243,NA
"sp|Q5SNT2|TM201_HUMAN","TNBC vs Normal",0.496727691700039,0.467142810647484,9.4995552233151,0.313913987684891,0.523016941086958,NA
"sp|Q5SRE5|NU188_HUMAN","MBC Spindle vs Normal",0.8211226547229,0.250174368507515,33.4995552229213,0.00241284654265016,0.0267946664729829,NA
"sp|Q5SRE5|NU188_HUMAN","MBC Squamous vs Normal",0.932323708867923,0.28050146141498,33.4995552229193,0.00215831741706325,0.0490081863747366,NA
"sp|Q5SRE5|NU188_HUMAN","MBC Sarcomatoid vs Normal",0.920882872036874,0.267447649687899,33.4995552229157,0.00156225240914585,0.10463371492684,NA
"sp|Q5SRE5|NU188_HUMAN","TNBC vs Normal",1.02882427380275,0.250174368507514,33.4995552229213,0.000239191531242895,0.00684550237875922,NA
"sp|Q5SSJ5|HP1B3_HUMAN","MBC Spindle vs Normal",0.211545929313955,0.223639490369417,26.1336093163998,0.352852088047043,0.583436058439349,NA
"sp|Q5SSJ5|HP1B3_HUMAN","MBC Squamous vs Normal",0.0791377659894727,0.250494653190542,26.3382284451953,0.754548704105796,0.884091161450397,NA
"sp|Q5SSJ5|HP1B3_HUMAN","MBC Sarcomatoid vs Normal",0.397690850755836,0.235726509414857,26.6608002833207,0.103254740098393,0.447862569757039,NA
"sp|Q5SSJ5|HP1B3_HUMAN","TNBC vs Normal",0.4954665069945,0.223230369616561,26.1164293228781,0.0353411561122786,0.135945966863379,NA
"sp|Q5SY16|NOL9_HUMAN","MBC Spindle vs Normal",0.868809657735285,0.532383381761046,9.4995552233151,0.135352896231593,0.326833358647959,NA
"sp|Q5SY16|NOL9_HUMAN","MBC Squamous vs Normal",-0.165190384092283,0.714267259025352,9.4995552233151,0.822008001972567,0.924554237372094,NA
"sp|Q5SY16|NOL9_HUMAN","MBC Sarcomatoid vs Normal",0.203661017676057,0.714267259025352,9.4995552233151,0.781661806412873,0.930585803555908,NA
"sp|Q5SY16|NOL9_HUMAN","TNBC vs Normal",1.1455621917416,0.583196774862819,9.4995552233151,0.0793992944017973,0.218163502298309,NA
"sp|Q5T0B9|ZN362_HUMAN","MBC Spindle vs Normal",-0.142575486772267,0.671891265285451,9.4995552233151,0.836434381008643,0.921054201655432,NA
"sp|Q5T0B9|ZN362_HUMAN","MBC Squamous vs Normal",1.87589555018532,0.548596920860774,9.4995552233151,0.00705624781226261,0.0856967636284595,NA
"sp|Q5T0B9|ZN362_HUMAN","MBC Sarcomatoid vs Normal",0.847854679171457,0.548596920860774,9.4995552233151,0.154859002516353,0.524841414552411,NA
"sp|Q5T0B9|ZN362_HUMAN","TNBC vs Normal",1.53330989481945,0.548596920860774,9.4995552233151,0.0198627419483353,0.0936952968777546,NA
"sp|Q5T0U0|CC122_HUMAN","MBC Spindle vs Normal",1.420676415248,0.698410289514315,9.4995552233151,0.0708017292204816,0.220670587768682,NA
"sp|Q5T0U0|CC122_HUMAN","MBC Squamous vs Normal",0.451695916265434,0.570249613473182,9.4995552233151,0.447629302569924,0.676961356834043,NA
"sp|Q5T0U0|CC122_HUMAN","MBC Sarcomatoid vs Normal",0.442304634681719,0.570249613473182,9.4995552233151,0.45683999064591,0.795229513420139,NA
"sp|Q5T0U0|CC122_HUMAN","TNBC vs Normal",0.793726017435377,0.570249613473182,9.4995552233151,0.195681073843412,0.385341799928396,NA
"sp|Q5T1M5|FKB15_HUMAN","MBC Spindle vs Normal",0.253015132228623,0.322900636314054,18.7426238256251,0.443082613175336,0.65774453259628,NA
"sp|Q5T1M5|FKB15_HUMAN","MBC Squamous vs Normal",1.08252243090014,0.336771435269943,17.3225231617343,0.00499268867778257,0.0745469177180022,NA
"sp|Q5T1M5|FKB15_HUMAN","MBC Sarcomatoid vs Normal",0.168296518776007,0.336771435269943,17.3225231617151,0.623549725173444,0.884853074143961,NA
