"","Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue","issue","MissingPercentage","ImputationPercentage"
"14692","sp|Q9H1E3|NUCKS_HUMAN","A549-H69",-1.41728292903475,0.344283127404195,-4.11662035174563,6,0.00623984273138056,0.0174788883222145,NA,0.666666666666667,0.5
"14693","sp|Q9H1E5|TMX4_HUMAN","H197-A549",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.916666666666667,0.0833333333333333
"14694","sp|Q9H1E5|TMX4_HUMAN","H446-H197",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.833333333333333,0.166666666666667
"14695","sp|Q9H1E5|TMX4_HUMAN","H69-H446",0.776592807347407,0.254083108366084,3.05645193158015,3,0.0551468831867177,0.133445052239557,NA,0.333333333333333,0.166666666666667
"14696","sp|Q9H1E5|TMX4_HUMAN","A549-H69",-1.41484853714236,0.321392534964884,-4.40224455523509,3,0.0217335386990776,0.0486708824387794,NA,0.416666666666667,0.0833333333333333
"14697","sp|Q9H1I8-3|ASCC2_HUMAN","H197-A549",-0.561665425055834,0.60899052298012,-0.922289270294884,3,0.424399060352643,0.62857859939291,NA,0.583333333333333,0.25
"14698","sp|Q9H1I8-3|ASCC2_HUMAN","H446-H197",-1.95736302974852,0.745858019745983,-2.62431049600451,3,0.078709036590431,0.146979325742736,NA,0.75,0.25
"14699","sp|Q9H1I8-3|ASCC2_HUMAN","H69-H446",0.654051228545066,0.745858019745983,0.876911169726131,3,0.445089186409412,0.591530447222872,NA,0.75,0.25
"14700","sp|Q9H1I8-3|ASCC2_HUMAN","A549-H69",1.86497722625929,0.60899052298012,3.06240763342745,3,0.0548889655911013,0.103486310620377,NA,0.583333333333333,0.25
"14701","sp|Q9H1K1-2|ISCU_HUMAN","H197-A549",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.833333333333333,0.166666666666667
"14702","sp|Q9H1K1-2|ISCU_HUMAN","H446-H197",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.75,0.25
"14703","sp|Q9H1K1-2|ISCU_HUMAN","H69-H446",0.863932827098013,0.738741602252572,1.16946551333201,5,0.294926899355376,0.442760240629245,NA,0.25,0.25
"14704","sp|Q9H1K1-2|ISCU_HUMAN","A549-H69",1.78335904583649,0.825938220221931,2.15919181625631,5,0.0832719679762772,0.144214264041903,NA,0.333333333333333,0.166666666666667
"14705","sp|Q9H223|EHD4_HUMAN","H197-A549",1.37726173731705,0.130790933507227,10.5302538974611,3,0.00182907403440224,0.0147554242851617,NA,0.404761904761905,0.238095238095238
"14706","sp|Q9H223|EHD4_HUMAN","H446-H197",-1.35323679800071,0.165438898872988,-8.17967725377347,3,0.00382273927481025,0.0137166461935933,NA,0.476190476190476,0.142857142857143
"14707","sp|Q9H223|EHD4_HUMAN","H69-H446",-1.19921214700718,0.202620442923364,-5.91851508024168,3,0.00963622520473573,0.0357946361782888,NA,0.952380952380952,0.285714285714286
"14708","sp|Q9H223|EHD4_HUMAN","A549-H69",1.17518720769085,0.175474450897688,6.69719837662321,3,0.00679183546034756,0.0185732502883706,NA,0.880952380952381,0.380952380952381
"14709","sp|Q9H270|VPS11_HUMAN","H197-A549",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.833333333333333,0
"14710","sp|Q9H270|VPS11_HUMAN","H446-H197",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.666666666666667,0
"14711","sp|Q9H270|VPS11_HUMAN","H69-H446",0.231880236472309,0.177700718378772,1.30489194747121,1,0.416273795940547,0.564238913222712,NA,0.5,0
"14712","sp|Q9H270|VPS11_HUMAN","A549-H69",-0.873769952596053,0.205191115182348,-4.258322548808,1,0.146839459177697,0.228789992624512,NA,0.666666666666667,0
"14713","sp|Q9H299|SH3L3_HUMAN","H197-A549",1.95161303806072,0.194069616196834,10.0562523712177,8,8.1399095466228e-06,0.000484179262496438,NA,0.333333333333333,0.333333333333333
"14714","sp|Q9H299|SH3L3_HUMAN","H446-H197",-1.71539219706311,0.194069616196834,-8.83905595672064,8,2.11559193787902e-05,0.000319656283066252,NA,0.291666666666667,0.291666666666667
"14715","sp|Q9H299|SH3L3_HUMAN","H69-H446",-0.683936258058154,0.194069616196834,-3.52417998994997,8,0.0077980776747788,0.0307386354886177,NA,0.583333333333333,0.583333333333333
"14716","sp|Q9H299|SH3L3_HUMAN","A549-H69",0.447715417060548,0.194069616196834,2.30698357545292,8,0.0499236112125172,0.0952674421788729,NA,0.625,0.625
"14717","sp|Q9H2D1|MFTC_HUMAN","H197-A549",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.75,0.25
"14718","sp|Q9H2D1|MFTC_HUMAN","H446-H197",0.245776062867928,0.390467541922109,0.629440443776901,5,0.556697364579083,0.664650842790841,NA,0.583333333333333,0.416666666666667
"14719","sp|Q9H2D1|MFTC_HUMAN","H69-H446",0.549251773789036,0.390467541922109,1.40665155184295,5,0.21853910726897,0.361313966023422,NA,0.416666666666667,0.25
"14720","sp|Q9H2D1|MFTC_HUMAN","A549-H69",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.583333333333333,0.0833333333333333
"14721","sp|Q9H2G2-2|SLK_HUMAN;sp|Q9H2G2|SLK_HUMAN","H197-A549",-0.477193400901472,0.441160467577108,-1.08167761160074,5,0.328782476531837,0.534753139320092,NA,0.708333333333333,0.375
"14722","sp|Q9H2G2-2|SLK_HUMAN;sp|Q9H2G2|SLK_HUMAN","H446-H197",0.442268154183572,0.441160467577108,1.00251084738519,5,0.362115687311281,0.479849420400244,NA,0.791666666666667,0.458333333333333
"14723","sp|Q9H2G2-2|SLK_HUMAN;sp|Q9H2G2|SLK_HUMAN","H69-H446",-0.303106779630744,0.348767972792131,-0.869078594585858,5,0.424548970681564,0.570994514500935,NA,0.75,0.583333333333333
"14724","sp|Q9H2G2-2|SLK_HUMAN;sp|Q9H2G2|SLK_HUMAN","A549-H69",0.338032026348645,0.348767972792131,0.969217510548524,5,0.376950892140048,0.48353401031718,NA,0.666666666666667,0.5
"14725","sp|Q9H2G4|TSYL2_HUMAN","H197-A549",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.833333333333333,0
"14726","sp|Q9H2G4|TSYL2_HUMAN","H446-H197",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.5,0
"14727","sp|Q9H2G4|TSYL2_HUMAN","H69-H446",-0.548940468488649,0.467070511221003,-1.17528393529624,3,0.324668439645992,0.474066811249179,NA,0.166666666666667,0
"14728","sp|Q9H2G4|TSYL2_HUMAN","A549-H69",-0.663895445337419,0.626640848025445,-1.05945127488794,3,0.367142508884709,0.472950940264677,NA,0.5,0
"14729","sp|Q9H2H8|PPIL3_HUMAN","H197-A549",-0.0316497925914167,0.493391448232045,-0.0641474283853652,7,0.950646256091131,0.977005020897943,NA,0,0
"14730","sp|Q9H2H8|PPIL3_HUMAN","H446-H197",0.266673407690496,0.493391448232045,0.540490534738815,7,0.60562087573326,0.704657204435805,NA,0,0
"14731","sp|Q9H2H8|PPIL3_HUMAN","H69-H446",-1.24625115403348,0.551628408881961,-2.25922221184978,7,0.0583983320053978,0.139196773472569,NA,0.166666666666667,0
"14732","sp|Q9H2H8|PPIL3_HUMAN","A549-H69",1.0112275389344,0.551628408881961,1.83316798528189,7,0.109435898434399,0.179384617021335,NA,0.166666666666667,0
"14733","sp|Q9H2H9|S38A1_HUMAN","H197-A549",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.833333333333333,0
"14734","sp|Q9H2H9|S38A1_HUMAN","H446-H197",NA,NA,NA,NA,NA,NA,"completeMissing",1,0
"14735","sp|Q9H2H9|S38A1_HUMAN","H69-H446",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.5,0
"14736","sp|Q9H2H9|S38A1_HUMAN","A549-H69",-0.985668386142,0.587432389371953,-1.67792652222636,2,0.235363425760518,0.334132006213592,NA,0.333333333333333,0
"14737","sp|Q9H2J4|PDCL3_HUMAN","H197-A549",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.5,0
"14738","sp|Q9H2J4|PDCL3_HUMAN","H446-H197",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.666666666666667,0
"14739","sp|Q9H2J4|PDCL3_HUMAN","H69-H446",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.666666666666667,0
"14740","sp|Q9H2J4|PDCL3_HUMAN","A549-H69",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.5,0
"14741","sp|Q9H2M9|RBGPR_HUMAN","H197-A549",0.471785279887864,0.801216311497104,0.588836339348003,5,0.581565968682219,0.75819813764402,NA,0.777777777777778,0.444444444444444
"14742","sp|Q9H2M9|RBGPR_HUMAN","H446-H197",1.35765395542224,0.801216311497104,1.69449115793138,5,0.15094498077382,0.245828892553556,NA,0.611111111111111,0.277777777777778
"14743","sp|Q9H2M9|RBGPR_HUMAN","H69-H446",-0.419379945790892,0.73140707874675,-0.57338786836667,5,0.591206403353082,0.713620905694426,NA,0.333333333333333,0.166666666666667
"14744","sp|Q9H2M9|RBGPR_HUMAN","A549-H69",-1.41005928951921,0.73140707874675,-1.9278720844968,5,0.111794761806723,0.182534332358263,NA,0.5,0.333333333333333
"14745","sp|Q9H2P0|ADNP_HUMAN","H197-A549",0.488307864928848,0.267178540417816,1.82764627789802,6,0.11737029618133,0.273590242533248,NA,0.944444444444444,0.611111111111111
"14746","sp|Q9H2P0|ADNP_HUMAN","H446-H197",1.93970435563213,0.267178540417816,7.25995565586519,6,0.000347237080226659,0.00220710502231688,NA,0.583333333333333,0.25
"14747","sp|Q9H2P0|ADNP_HUMAN","H69-H446",-0.706540835334875,0.188923757716962,-3.73981993515811,6,0.00962451876284343,0.0357946361782888,NA,0.277777777777778,0.277777777777778
"14748","sp|Q9H2P0|ADNP_HUMAN","A549-H69",-1.72147138522611,0.188923757716962,-9.1119899690178,6,9.81775251169825e-05,0.00071109491619437,NA,0.638888888888889,0.638888888888889
"14749","sp|Q9H2P9-2|DPH5_HUMAN;sp|Q9H2P9-3|DPH5_HUMAN;sp|Q9H2P9-4|DPH5_HUMAN","H197-A549",0.284635164753856,0.438444696087638,0.649192856690328,3,0.562484176497523,0.741555955522333,NA,0.666666666666667,0.333333333333333
"14750","sp|Q9H2P9-2|DPH5_HUMAN;sp|Q9H2P9-3|DPH5_HUMAN;sp|Q9H2P9-4|DPH5_HUMAN","H446-H197",-0.0144568673915195,0.346620966914313,-0.041708000298474,3,0.969352078265624,0.979626858017076,NA,0.444444444444444,0.277777777777778
"14751","sp|Q9H2P9-2|DPH5_HUMAN;sp|Q9H2P9-3|DPH5_HUMAN;sp|Q9H2P9-4|DPH5_HUMAN","H69-H446",-0.450536058624269,0.465040826668266,-0.968809688930079,3,0.404101461379378,0.553232309498035,NA,0.666666666666667,0.166666666666667
"14752","sp|Q9H2P9-2|DPH5_HUMAN;sp|Q9H2P9-3|DPH5_HUMAN;sp|Q9H2P9-4|DPH5_HUMAN","A549-H69",0.180357761261933,0.536982892922179,0.335872452622193,3,0.759085744017444,0.822650859874795,NA,0.888888888888889,0.222222222222222
"14753","sp|Q9H2U1-2|DHX36_HUMAN;sp|Q9H2U1|DHX36_HUMAN","H197-A549",0.0377392473471261,0.379152898828292,0.0995356951344772,6,0.923955305344708,0.961719056232862,NA,0.574074074074074,0.574074074074074
"14754","sp|Q9H2U1-2|DHX36_HUMAN;sp|Q9H2U1|DHX36_HUMAN","H446-H197",0.486210275169794,0.379152898828292,1.28235937710708,6,0.247029917601953,0.357619094421072,NA,0.5,0.5
"14755","sp|Q9H2U1-2|DHX36_HUMAN;sp|Q9H2U1|DHX36_HUMAN","H69-H446",-0.304594360221754,0.536203171736044,-0.568057736838035,6,0.590604484596595,0.713134063277194,NA,0.648148148148148,0.314814814814815
"14756","sp|Q9H2U1-2|DHX36_HUMAN;sp|Q9H2U1|DHX36_HUMAN","A549-H69",-0.219355162295166,0.536203171736044,-0.409089639632247,6,0.696675867121954,0.771542527469388,NA,0.722222222222222,0.388888888888889
"14757","sp|Q9H2U2-2|IPYR2_HUMAN;sp|Q9H2U2|IPYR2_HUMAN","H197-A549",-0.152785776170413,0.320849059652221,-0.476192064692421,8,0.64667102690145,0.802392558320857,NA,0.444444444444444,0.444444444444444
"14758","sp|Q9H2U2-2|IPYR2_HUMAN;sp|Q9H2U2|IPYR2_HUMAN","H446-H197",0.873679373100206,0.320849059652221,2.72302301289964,8,0.0261262402337932,0.061657187878478,NA,0.407407407407407,0.407407407407407
"14759","sp|Q9H2U2-2|IPYR2_HUMAN;sp|Q9H2U2|IPYR2_HUMAN","H69-H446",-0.0408236085855311,0.320849059652221,-0.127236179622223,8,0.901893494247606,0.939843162461739,NA,0.240740740740741,0.240740740740741
"14760","sp|Q9H2U2-2|IPYR2_HUMAN;sp|Q9H2U2|IPYR2_HUMAN","A549-H69",-0.680069988344262,0.320849059652221,-2.11959476858499,8,0.0668673573469403,0.121144930103871,NA,0.277777777777778,0.277777777777778
"14761","sp|Q9H2W6|RM46_HUMAN","H197-A549",-0.892395084374205,0.491979893367464,-1.81388527540427,8,0.10725119059533,0.256095853672433,NA,0.5,0.5
"14762","sp|Q9H2W6|RM46_HUMAN","H446-H197",0.406665268059245,0.491979893367464,0.826589203220756,8,0.432430187054882,0.550140882273024,NA,0.611111111111111,0.611111111111111
"14763","sp|Q9H2W6|RM46_HUMAN","H69-H446",0.381066841936331,0.491979893367464,0.774557755456296,8,0.460877750091236,0.605123217761473,NA,0.416666666666667,0.416666666666667
"14764","sp|Q9H2W6|RM46_HUMAN","A549-H69",0.104662974378629,0.491979893367464,0.212738316727215,8,0.83685186336286,0.88174451617816,NA,0.305555555555556,0.305555555555556
"14765","sp|Q9H307|PININ_HUMAN","H197-A549",-0.197056226587568,0.170332420649362,-1.15689206926272,8,0.280690940104243,0.491061723470185,NA,0.523809523809524,0.523809523809524
"14766","sp|Q9H307|PININ_HUMAN","H446-H197",0.933907811666618,0.170332420649362,5.48285410438167,8,0.000585478735060541,0.00327260056766671,NA,0.369047619047619,0.369047619047619
"14767","sp|Q9H307|PININ_HUMAN","H69-H446",-0.565076891487037,0.170332420649362,-3.31749463392103,8,0.0105794612061081,0.0385693859808468,NA,0.30952380952381,0.30952380952381
"14768","sp|Q9H307|PININ_HUMAN","A549-H69",-0.171774693592013,0.170332420649362,-1.00846740119792,8,0.342755326027752,0.448280467531008,NA,0.464285714285714,0.464285714285714
"14769","sp|Q9H3G5|CPVL_HUMAN","H197-A549",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.976190476190476,0.30952380952381
"14770","sp|Q9H3G5|CPVL_HUMAN","H446-H197",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.642857142857143,0.142857142857143
"14771","sp|Q9H3G5|CPVL_HUMAN","H69-H446",-0.0561146446103697,0.130663964678472,-0.42945769132639,5,0.685466961196044,0.784170709670276,NA,0.261904761904762,0.261904761904762
"14772","sp|Q9H3G5|CPVL_HUMAN","A549-H69",-1.70104745665947,0.146086753615348,-11.6440910251069,5,8.20455456740365e-05,0.000621972510271026,NA,0.595238095238095,0.428571428571429
"14773","sp|Q9H3H3-1|CK068_HUMAN;sp|Q9H3H3-3|CK068_HUMAN;sp|Q9H3H3|CK068_HUMAN","H197-A549",-0.0848355464774778,0.297882016663624,-0.284795797435722,4,0.789937222202721,0.887147972743515,NA,0.5,0.333333333333333
"14774","sp|Q9H3H3-1|CK068_HUMAN;sp|Q9H3H3-3|CK068_HUMAN;sp|Q9H3H3|CK068_HUMAN","H446-H197",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.722222222222222,0.222222222222222
"14775","sp|Q9H3H3-1|CK068_HUMAN;sp|Q9H3H3-3|CK068_HUMAN;sp|Q9H3H3|CK068_HUMAN","H69-H446",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.888888888888889,0.222222222222222
"14776","sp|Q9H3H3-1|CK068_HUMAN;sp|Q9H3H3-3|CK068_HUMAN;sp|Q9H3H3|CK068_HUMAN","A549-H69",0.700630023474866,0.326313400003594,2.14710772976884,4,0.0983001332553826,0.164936756251117,NA,0.666666666666667,0.333333333333333
"14777","sp|Q9H3K2|GHITM_HUMAN","H197-A549",0.521604931479438,0.129262507173607,4.03523761750104,5,0.00996948308267176,0.0485008345194108,NA,0.444444444444444,0.444444444444444
"14778","sp|Q9H3K2|GHITM_HUMAN","H446-H197",-0.276539420218751,0.14451987649112,-1.91350440460516,5,0.113873265506451,0.19699071383879,NA,0.555555555555556,0.388888888888889
"14779","sp|Q9H3K2|GHITM_HUMAN","H69-H446",-0.0175405929906703,0.193893760760411,-0.0904649686605683,5,0.931429982849179,0.958385406421605,NA,0.777777777777778,0.277777777777778
"14780","sp|Q9H3K2|GHITM_HUMAN","A549-H69",-0.227524918270017,0.182804790751265,-1.24463323600529,5,0.268423854672534,0.370971544185262,NA,0.666666666666667,0.333333333333333
"14781","sp|Q9H3K6|BOLA2_HUMAN","H197-A549",0.465112981878482,0.160066230153726,2.90575333367815,8,0.0197170195175966,0.0788444081790089,NA,0.166666666666667,0.166666666666667
"14782","sp|Q9H3K6|BOLA2_HUMAN","H446-H197",0.0183563518320649,0.160066230153726,0.114679728600065,8,0.911525038535582,0.938235365081196,NA,0.203703703703704,0.203703703703704
"14783","sp|Q9H3K6|BOLA2_HUMAN","H69-H446",-0.169848356542542,0.160066230153726,-1.06111299291189,8,0.31961967632122,0.468662416361576,NA,0.314814814814815,0.314814814814815
"14784","sp|Q9H3K6|BOLA2_HUMAN","A549-H69",-0.313620977168004,0.160066230153726,-1.95932006936633,8,0.0857481370772102,0.147432044130178,NA,0.277777777777778,0.277777777777778
"14785","sp|Q9H3N1|TMX1_HUMAN","H197-A549",-0.128799322580767,0.0730958550211846,-1.76206055108649,8,0.116081943888408,0.271919096408077,NA,0.522222222222222,0.522222222222222
"14786","sp|Q9H3N1|TMX1_HUMAN","H446-H197",0.25228682354977,0.0730958550211846,3.4514518432906,8,0.00867623602045597,0.0260599456347989,NA,0.555555555555556,0.555555555555556
"14787","sp|Q9H3N1|TMX1_HUMAN","H69-H446",1.59206804400304,0.0730958550211846,21.7805516269237,8,2.08217647568176e-08,1.85713029646539e-05,NA,0.388888888888889,0.388888888888889
"14788","sp|Q9H3N1|TMX1_HUMAN","A549-H69",-1.71555554497204,0.0730958550211846,-23.4699429191278,8,1.15498333119746e-08,2.75463524490593e-06,NA,0.355555555555556,0.355555555555556
"14789","sp|Q9H3P2|NELFA_HUMAN","H197-A549",NA,NA,NA,NA,NA,NA,"completeMissing",1,0
"14790","sp|Q9H3P2|NELFA_HUMAN","H446-H197",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.666666666666667,0
"14791","sp|Q9H3P2|NELFA_HUMAN","H69-H446",-1.00700731664402,0.3463496744738,-2.90748740611332,2,0.100735740178979,0.207110951304697,NA,0.333333333333333,0
"14792","sp|Q9H3P2|NELFA_HUMAN","A549-H69",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.666666666666667,0
"14793","sp|Q9H3P7|GCP60_HUMAN","H197-A549",0.525960861228234,0.384001647256708,1.3696838672065,8,0.2079945992222,0.403355786418097,NA,0.666666666666667,0.666666666666667
"14794","sp|Q9H3P7|GCP60_HUMAN","H446-H197",0.666986569496707,0.384001647256708,1.73693674040628,8,0.120604487016309,0.205656452979418,NA,0.533333333333333,0.533333333333333
"14795","sp|Q9H3P7|GCP60_HUMAN","H69-H446",-0.450751126331786,0.384001647256708,-1.1738260227578,8,0.274223494601504,0.421712844450222,NA,0.5,0.5
"14796","sp|Q9H3P7|GCP60_HUMAN","A549-H69",-0.742196304393156,0.384001647256708,-1.93279458485497,8,0.0893345321437,0.152733232374713,NA,0.633333333333333,0.633333333333333
"14797","sp|Q9H3Q1-2|BORG4_HUMAN","H197-A549",0.796671367114459,0.182735304958823,4.35970141234601,5,0.00729230769836087,0.0386794218841402,NA,0.166666666666667,0
"14798","sp|Q9H3Q1-2|BORG4_HUMAN","H446-H197",-2.27479281693431,0.231143909038137,-9.84145689324216,5,0.000184554858102093,0.00135248345226835,NA,0.333333333333333,0
"14799","sp|Q9H3Q1-2|BORG4_HUMAN","H69-H446",1.66337330053015,0.231143909038137,7.19626706778465,5,0.000806984966929214,0.00625892660095639,NA,0.333333333333333,0
"14800","sp|Q9H3Q1-2|BORG4_HUMAN","A549-H69",-0.185251850710303,0.182735304958823,-1.01377153556642,5,0.357208409864464,0.464092949625465,NA,0.166666666666667,0
"14801","sp|Q9H3Q1|BORG4_HUMAN","H197-A549",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.666666666666667,0
"14802","sp|Q9H3Q1|BORG4_HUMAN","H446-H197",NA,NA,NA,NA,NA,NA,"completeMissing",1,0
"14803","sp|Q9H3Q1|BORG4_HUMAN","H69-H446",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.666666666666667,0
"14804","sp|Q9H3Q1|BORG4_HUMAN","A549-H69",-0.066296551072226,0.436490041524632,-0.151885598215841,2,0.893214761209423,0.923929395191532,NA,0.333333333333333,0
"14805","sp|Q9H3R5|CENPH_HUMAN","H197-A549",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.666666666666667,0
"14806","sp|Q9H3R5|CENPH_HUMAN","H446-H197",-1.79552352614248,0.743093580471843,-2.41628184299799,3,0.0944831806727164,0.169421302120185,NA,0.5,0
"14807","sp|Q9H3R5|CENPH_HUMAN","H69-H446",2.088511890741,0.700595346410443,2.98105304501616,3,0.0585476937366429,0.139327215512448,NA,0.333333333333333,0
"14808","sp|Q9H3R5|CENPH_HUMAN","A549-H69",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.5,0
"14809","sp|Q9H3S7|PTN23_HUMAN","H197-A549",0.387532449386333,0.787054630670766,0.492383164121732,3,0.656230010505907,0.807868928876401,NA,0.583333333333333,0.25
"14810","sp|Q9H3S7|PTN23_HUMAN","H446-H197",-0.086955863686896,0.622221318975559,-0.139750698079684,3,0.897711800190046,0.929464560109893,NA,0.416666666666667,0.25
"14811","sp|Q9H3S7|PTN23_HUMAN","H69-H446",0.243164244605147,0.834797499767358,0.291285305326036,3,0.789811902426758,0.861024451006219,NA,0.666666666666667,0.166666666666667
"14812","sp|Q9H3S7|PTN23_HUMAN","A549-H69",-0.543740830304584,0.963941122419021,-0.564080956459311,3,0.612118524161285,0.698279382362327,NA,0.833333333333333,0.166666666666667
"14813","sp|Q9H3U1-2|UN45A_HUMAN;sp|Q9H3U1|UN45A_HUMAN","H197-A549",-0.465643140303522,0.327197327709257,-1.42312635486218,7,0.197702700597714,0.388650153472122,NA,0.319444444444444,0.319444444444444
"14814","sp|Q9H3U1-2|UN45A_HUMAN;sp|Q9H3U1|UN45A_HUMAN","H446-H197",-1.53000758154992,0.327197327709258,-4.67610048120399,7,0.00227118474655952,0.00906384210702705,NA,0.625,0.625
"14815","sp|Q9H3U1-2|UN45A_HUMAN;sp|Q9H3U1|UN45A_HUMAN","H69-H446",0.0932224980468508,0.365817733407088,0.254833184762837,7,0.806176583502058,0.873560685381982,NA,0.861111111111111,0.694444444444444
"14816","sp|Q9H3U1-2|UN45A_HUMAN;sp|Q9H3U1|UN45A_HUMAN","A549-H69",1.90242822380659,0.365817733407088,5.20048114149113,7,0.00125234756543335,0.00497777957419686,NA,0.555555555555556,0.388888888888889
"14817","sp|Q9H3Y8|PPDPF_HUMAN","H197-A549",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.833333333333333,0
"14818","sp|Q9H3Y8|PPDPF_HUMAN","H446-H197",NA,NA,NA,NA,NA,NA,"completeMissing",1,0
"14819","sp|Q9H3Y8|PPDPF_HUMAN","H69-H446",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.5,0
"14820","sp|Q9H3Y8|PPDPF_HUMAN","A549-H69",1.44490332268054,0.578273097017897,2.49865215956229,2,0.129725549420327,0.206854636826396,NA,0.333333333333333,0
"14821","sp|Q9H3Z4-2|DNJC5_HUMAN;sp|Q9H3Z4|DNJC5_HUMAN","H197-A549",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.833333333333333,0.166666666666667
"14822","sp|Q9H3Z4-2|DNJC5_HUMAN;sp|Q9H3Z4|DNJC5_HUMAN","H446-H197",0.823114209211142,0.728887012378672,1.12927545042265,2,0.376011199943661,0.493995816618897,NA,0.777777777777778,0.277777777777778
"14823","sp|Q9H3Z4-2|DNJC5_HUMAN;sp|Q9H3Z4|DNJC5_HUMAN","H69-H446",-0.0845757807758151,0.728887012378672,-0.116034144304215,2,0.918226256862895,0.94980804405669,NA,0.611111111111111,0.111111111111111
"14824","sp|Q9H3Z4-2|DNJC5_HUMAN;sp|Q9H3Z4|DNJC5_HUMAN","A549-H69",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.666666666666667,0
"14825","sp|Q9H444|CHM4B_HUMAN","H197-A549",0.109768783457626,0.315924898853329,0.347452144025492,8,0.737215802522171,0.854144639374383,NA,0.333333333333333,0.333333333333333
"14826","sp|Q9H444|CHM4B_HUMAN","H446-H197",0.435831579333598,0.315924898853329,1.37954172309773,8,0.205058330440352,0.311177648330811,NA,0.305555555555556,0.305555555555556
"14827","sp|Q9H444|CHM4B_HUMAN","H69-H446",-1.00098078493255,0.315924898853329,-3.16841372289959,8,0.0132262158399361,0.046265339682335,NA,0.388888888888889,0.388888888888889
"14828","sp|Q9H444|CHM4B_HUMAN","A549-H69",0.455380422141328,0.315924898853329,1.44141985577636,8,0.187439331411979,0.279277076119856,NA,0.416666666666667,0.416666666666667
"14829","sp|Q9H488|OFUT1_HUMAN","H197-A549",-0.183165695505424,0.21638305117046,-0.846488181558784,8,0.42187789255313,0.625957799596648,NA,0.8125,0.8125
"14830","sp|Q9H488|OFUT1_HUMAN","H446-H197",1.46694429750184,0.21638305117046,6.77938632238912,8,0.000140754688288336,0.00114281847887634,NA,0.59375,0.59375
"14831","sp|Q9H488|OFUT1_HUMAN","H69-H446",-0.0690720379810421,0.21638305117046,-0.319211868061835,8,0.757741691768998,0.838019838356167,NA,0.354166666666667,0.354166666666667
"14832","sp|Q9H488|OFUT1_HUMAN","A549-H69",-1.21470656401537,0.21638305117046,-5.6136862727685,8,0.000502172666098311,0.00244781683518578,NA,0.572916666666667,0.572916666666667
"14833","sp|Q9H497-2|TOR3A_HUMAN;sp|Q9H497|TOR3A_HUMAN","H197-A549",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.833333333333333,0
"14834","sp|Q9H497-2|TOR3A_HUMAN;sp|Q9H497|TOR3A_HUMAN","H446-H197",NA,NA,NA,NA,NA,NA,"completeMissing",1,0
"14835","sp|Q9H497-2|TOR3A_HUMAN;sp|Q9H497|TOR3A_HUMAN","H69-H446",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.666666666666667,0
"14836","sp|Q9H497-2|TOR3A_HUMAN;sp|Q9H497|TOR3A_HUMAN","A549-H69",0.650584556142181,1.7167996471307,0.378951939575191,1,0.769396662903034,0.83059018992345,NA,0.5,0
"14837","sp|Q9H4A3-2|WNK1_HUMAN;sp|Q9H4A3-5|WNK1_HUMAN;sp|Q9H4A3-6|WNK1_HUMAN;sp|Q9H4A3-7|WNK1_HUMAN;sp|Q9H4A3|WNK1_HUMAN","H197-A549",-1.66302885568538,0.988268201124006,-1.68277078407859,4,0.16770883899225,0.34616507995718,NA,0.777777777777778,0.444444444444444
