"Protein","LogIntensities","GROUP"
"sp|P68371|TBB4B_HUMAN",28.4255885653468,"H69"
"sp|P68400|CSK21_HUMAN",26.7248740076645,"A549"
"sp|P68400|CSK21_HUMAN",26.7607885179103,"A549"
"sp|P68400|CSK21_HUMAN",26.8438458584906,"A549"
"sp|P68400|CSK21_HUMAN",26.485711309853,"H197"
"sp|P68400|CSK21_HUMAN",26.5807286020217,"H197"
"sp|P68400|CSK21_HUMAN",26.4965752164227,"H197"
"sp|P68400|CSK21_HUMAN",26.5926871822657,"H446"
"sp|P68400|CSK21_HUMAN",26.8040195320779,"H446"
"sp|P68400|CSK21_HUMAN",26.862917693276,"H446"
"sp|P68400|CSK21_HUMAN",27.1136339879188,"H69"
"sp|P68400|CSK21_HUMAN",26.9304848079088,"H69"
"sp|P68400|CSK21_HUMAN",26.8922476345271,"H69"
"sp|P68402-2|PA1B2_HUMAN;sp|P68402-3|PA1B2_HUMAN;sp|P68402-4|PA1B2_HUMAN",26.6787783661901,"A549"
"sp|P68402-2|PA1B2_HUMAN;sp|P68402-3|PA1B2_HUMAN;sp|P68402-4|PA1B2_HUMAN",26.4434005654999,"A549"
"sp|P68402-2|PA1B2_HUMAN;sp|P68402-3|PA1B2_HUMAN;sp|P68402-4|PA1B2_HUMAN",25.7097177665327,"A549"
"sp|P68402-2|PA1B2_HUMAN;sp|P68402-3|PA1B2_HUMAN;sp|P68402-4|PA1B2_HUMAN",26.6127912533032,"H197"
"sp|P68402-2|PA1B2_HUMAN;sp|P68402-3|PA1B2_HUMAN;sp|P68402-4|PA1B2_HUMAN",27.0394093547433,"H197"
"sp|P68402-2|PA1B2_HUMAN;sp|P68402-3|PA1B2_HUMAN;sp|P68402-4|PA1B2_HUMAN",25.6190794244398,"H197"
"sp|P68402-2|PA1B2_HUMAN;sp|P68402-3|PA1B2_HUMAN;sp|P68402-4|PA1B2_HUMAN",26.605012702794,"H446"
"sp|P68402-2|PA1B2_HUMAN;sp|P68402-3|PA1B2_HUMAN;sp|P68402-4|PA1B2_HUMAN",26.6191014939601,"H446"
"sp|P68402-2|PA1B2_HUMAN;sp|P68402-3|PA1B2_HUMAN;sp|P68402-4|PA1B2_HUMAN",26.9672663033591,"H446"
"sp|P68402-2|PA1B2_HUMAN;sp|P68402-3|PA1B2_HUMAN;sp|P68402-4|PA1B2_HUMAN",26.7036264676137,"H69"
"sp|P68402-2|PA1B2_HUMAN;sp|P68402-3|PA1B2_HUMAN;sp|P68402-4|PA1B2_HUMAN",26.7962875078578,"H69"
"sp|P68402-2|PA1B2_HUMAN;sp|P68402-3|PA1B2_HUMAN;sp|P68402-4|PA1B2_HUMAN",26.8087072910005,"H69"
"sp|P68402|PA1B2_HUMAN",27.4101718917452,"A549"
"sp|P68402|PA1B2_HUMAN",27.1539921847757,"A549"
"sp|P68402|PA1B2_HUMAN",27.2115759014968,"A549"
"sp|P68402|PA1B2_HUMAN",26.9427968192062,"H197"
"sp|P68402|PA1B2_HUMAN",26.9956391400511,"H197"
"sp|P68402|PA1B2_HUMAN",27.0630034856203,"H197"
"sp|P68402|PA1B2_HUMAN",27.6763787557094,"H446"
"sp|P68402|PA1B2_HUMAN",27.9456442191317,"H446"
"sp|P68402|PA1B2_HUMAN",28.350777844583,"H446"
"sp|P68402|PA1B2_HUMAN",27.9685979910929,"H69"
"sp|P68402|PA1B2_HUMAN",27.9234077017134,"H69"
"sp|P68402|PA1B2_HUMAN",27.9612417486823,"H69"
"sp|P68431|H31_HUMAN",28.0312330470711,"A549"
"sp|P68431|H31_HUMAN",28.1240934042242,"A549"
"sp|P68431|H31_HUMAN",28.1925735989232,"A549"
"sp|P68431|H31_HUMAN",27.6334464474847,"H197"
"sp|P68431|H31_HUMAN",27.6791820145629,"H197"
"sp|P68431|H31_HUMAN",27.8518638604879,"H197"
"sp|P68431|H31_HUMAN",27.2112105427666,"H446"
"sp|P68431|H31_HUMAN",27.4407808073202,"H446"
"sp|P68431|H31_HUMAN",26.6605361349485,"H446"
"sp|P68431|H31_HUMAN",28.1483517371258,"H69"
"sp|P68431|H31_HUMAN",29.7057131409917,"H69"
"sp|P68431|H31_HUMAN",29.3549412231794,"H69"
"sp|P78310-2|CXAR_HUMAN;sp|P78310-6|CXAR_HUMAN",25.8688852953424,"A549"
"sp|P78310-2|CXAR_HUMAN;sp|P78310-6|CXAR_HUMAN",27.0231600252327,"H446"
"sp|P78310-2|CXAR_HUMAN;sp|P78310-6|CXAR_HUMAN",26.4292476652129,"H446"
"sp|P78310-2|CXAR_HUMAN;sp|P78310-6|CXAR_HUMAN",26.2967889277935,"H446"
"sp|P78310-2|CXAR_HUMAN;sp|P78310-6|CXAR_HUMAN",27.9467741507326,"H69"
"sp|P78310-2|CXAR_HUMAN;sp|P78310-6|CXAR_HUMAN",28.3378048381291,"H69"
"sp|P78310-2|CXAR_HUMAN;sp|P78310-6|CXAR_HUMAN",27.4020181536139,"H69"
"sp|P78310|CXAR_HUMAN",26.6166734132103,"A549"
"sp|P78310|CXAR_HUMAN",26.458463717924,"H446"
"sp|P78310|CXAR_HUMAN",26.8978628365379,"H446"
"sp|P78310|CXAR_HUMAN",27.2698156489653,"H69"
"sp|P78310|CXAR_HUMAN",27.704647588725,"H69"
"sp|P78310|CXAR_HUMAN",27.2267484288825,"H69"
"sp|P78316|NOP14_HUMAN",27.1010695802226,"A549"
"sp|P78316|NOP14_HUMAN",27.0207201795968,"A549"
"sp|P78316|NOP14_HUMAN",27.4114716032296,"A549"
"sp|P78316|NOP14_HUMAN",27.4279739670579,"H197"
"sp|P78316|NOP14_HUMAN",27.1932423625862,"H197"
"sp|P78318|IGBP1_HUMAN",24.9694510649675,"A549"
"sp|P78318|IGBP1_HUMAN",25.7534585430811,"A549"
"sp|P78318|IGBP1_HUMAN",25.7905654801113,"A549"
"sp|P78318|IGBP1_HUMAN",26.0455395787873,"H197"
"sp|P78318|IGBP1_HUMAN",26.2327078272792,"H197"
"sp|P78318|IGBP1_HUMAN",25.3229710851401,"H197"
"sp|P78318|IGBP1_HUMAN",25.9194048023853,"H446"
"sp|P78318|IGBP1_HUMAN",25.2569267895853,"H446"
"sp|P78318|IGBP1_HUMAN",25.4282644665445,"H446"
"sp|P78318|IGBP1_HUMAN",25.6229677863981,"H69"
"sp|P78318|IGBP1_HUMAN",25.238035476221,"H69"
"sp|P78330|SERB_HUMAN",26.3489338527036,"A549"
"sp|P78330|SERB_HUMAN",26.293048009595,"A549"
"sp|P78330|SERB_HUMAN",26.7759247004283,"A549"
"sp|P78330|SERB_HUMAN",26.449016850625,"H197"
"sp|P78330|SERB_HUMAN",26.3584341241268,"H197"
"sp|P78330|SERB_HUMAN",26.2136499819899,"H197"
"sp|P78330|SERB_HUMAN",26.145087040637,"H446"
"sp|P78330|SERB_HUMAN",26.1781605815382,"H446"
"sp|P78330|SERB_HUMAN",26.4496034372561,"H446"
"sp|P78330|SERB_HUMAN",27.6892857465325,"H69"
"sp|P78330|SERB_HUMAN",27.793368262376,"H69"
"sp|P78330|SERB_HUMAN",27.4864051024502,"H69"
"sp|P78344|IF4G2_HUMAN",26.6172087922284,"A549"
"sp|P78344|IF4G2_HUMAN",26.8608010250299,"A549"
"sp|P78344|IF4G2_HUMAN",26.7771470757731,"A549"
"sp|P78344|IF4G2_HUMAN",26.3621850328906,"H197"
"sp|P78344|IF4G2_HUMAN",26.270765587299,"H197"
"sp|P78344|IF4G2_HUMAN",26.0368086270653,"H197"
"sp|P78344|IF4G2_HUMAN",25.7645014594724,"H446"
"sp|P78344|IF4G2_HUMAN",26.1921249198091,"H446"
"sp|P78344|IF4G2_HUMAN",26.3347788962487,"H446"
"sp|P78344|IF4G2_HUMAN",26.4262431221695,"H69"
"sp|P78344|IF4G2_HUMAN",26.3825463205626,"H69"
"sp|P78344|IF4G2_HUMAN",26.4697523698459,"H69"
"sp|P78346-2|RPP30_HUMAN;sp|P78346|RPP30_HUMAN",26.5996959448073,"A549"
"sp|P78346-2|RPP30_HUMAN;sp|P78346|RPP30_HUMAN",26.2064262200961,"A549"
"sp|P78346-2|RPP30_HUMAN;sp|P78346|RPP30_HUMAN",26.8174817599023,"H197"
"sp|P78346-2|RPP30_HUMAN;sp|P78346|RPP30_HUMAN",26.3691290945669,"H197"
"sp|P78346-2|RPP30_HUMAN;sp|P78346|RPP30_HUMAN",24.8394515266701,"H446"
"sp|P78346-2|RPP30_HUMAN;sp|P78346|RPP30_HUMAN",26.2243304498079,"H446"
"sp|P78346-2|RPP30_HUMAN;sp|P78346|RPP30_HUMAN",26.2459448194773,"H446"
"sp|P78346-2|RPP30_HUMAN;sp|P78346|RPP30_HUMAN",24.54957124365,"H69"
"sp|P78347-2|GTF2I_HUMAN;sp|P78347-3|GTF2I_HUMAN;sp|P78347-4|GTF2I_HUMAN;sp|P78347|GTF2I_HUMAN",26.6204411316336,"A549"
"sp|P78347-2|GTF2I_HUMAN;sp|P78347-3|GTF2I_HUMAN;sp|P78347-4|GTF2I_HUMAN;sp|P78347|GTF2I_HUMAN",26.7064582283027,"A549"
"sp|P78347-2|GTF2I_HUMAN;sp|P78347-3|GTF2I_HUMAN;sp|P78347-4|GTF2I_HUMAN;sp|P78347|GTF2I_HUMAN",26.7275267949601,"A549"
"sp|P78347-2|GTF2I_HUMAN;sp|P78347-3|GTF2I_HUMAN;sp|P78347-4|GTF2I_HUMAN;sp|P78347|GTF2I_HUMAN",27.0486242721178,"H197"
"sp|P78347-2|GTF2I_HUMAN;sp|P78347-3|GTF2I_HUMAN;sp|P78347-4|GTF2I_HUMAN;sp|P78347|GTF2I_HUMAN",26.9335776085685,"H197"
"sp|P78347-2|GTF2I_HUMAN;sp|P78347-3|GTF2I_HUMAN;sp|P78347-4|GTF2I_HUMAN;sp|P78347|GTF2I_HUMAN",26.7462749723223,"H197"
"sp|P78347-2|GTF2I_HUMAN;sp|P78347-3|GTF2I_HUMAN;sp|P78347-4|GTF2I_HUMAN;sp|P78347|GTF2I_HUMAN",26.4708662256336,"H446"
"sp|P78347-2|GTF2I_HUMAN;sp|P78347-3|GTF2I_HUMAN;sp|P78347-4|GTF2I_HUMAN;sp|P78347|GTF2I_HUMAN",26.1582123161838,"H446"
"sp|P78347-2|GTF2I_HUMAN;sp|P78347-3|GTF2I_HUMAN;sp|P78347-4|GTF2I_HUMAN;sp|P78347|GTF2I_HUMAN",26.8134042638068,"H446"
"sp|P78347-2|GTF2I_HUMAN;sp|P78347-3|GTF2I_HUMAN;sp|P78347-4|GTF2I_HUMAN;sp|P78347|GTF2I_HUMAN",27.5986060397357,"H69"
"sp|P78347-2|GTF2I_HUMAN;sp|P78347-3|GTF2I_HUMAN;sp|P78347-4|GTF2I_HUMAN;sp|P78347|GTF2I_HUMAN",27.6980983341238,"H69"
"sp|P78347-2|GTF2I_HUMAN;sp|P78347-3|GTF2I_HUMAN;sp|P78347-4|GTF2I_HUMAN;sp|P78347|GTF2I_HUMAN",27.5065160096051,"H69"
"sp|P78362-2|SRPK2_HUMAN;sp|P78362|SRPK2_HUMAN",25.4554012118062,"A549"
"sp|P78362-2|SRPK2_HUMAN;sp|P78362|SRPK2_HUMAN",25.9369214152159,"H446"
"sp|P78362-2|SRPK2_HUMAN;sp|P78362|SRPK2_HUMAN",26.9774070809278,"H446"
"sp|P78362-2|SRPK2_HUMAN;sp|P78362|SRPK2_HUMAN",26.8877101293773,"H446"
"sp|P78362-2|SRPK2_HUMAN;sp|P78362|SRPK2_HUMAN",27.4910597315901,"H69"
"sp|P78362-2|SRPK2_HUMAN;sp|P78362|SRPK2_HUMAN",26.9442948844364,"H69"
"sp|P78362-2|SRPK2_HUMAN;sp|P78362|SRPK2_HUMAN",26.1549402701718,"H69"
"sp|P78371|TCPB_HUMAN",27.9356269394293,"A549"
"sp|P78371|TCPB_HUMAN",28.1259449105778,"A549"
"sp|P78371|TCPB_HUMAN",28.1861016048328,"A549"
"sp|P78371|TCPB_HUMAN",27.8420489206831,"H197"
"sp|P78371|TCPB_HUMAN",27.7045311904615,"H197"
"sp|P78371|TCPB_HUMAN",27.4882246157244,"H197"
"sp|P78371|TCPB_HUMAN",27.6981783185855,"H446"
"sp|P78371|TCPB_HUMAN",27.883158284775,"H446"
"sp|P78371|TCPB_HUMAN",27.9456764386841,"H446"
"sp|P78371|TCPB_HUMAN",27.5580539858436,"H69"
"sp|P78371|TCPB_HUMAN",27.7270844382561,"H69"
"sp|P78371|TCPB_HUMAN",27.443188892335,"H69"
"sp|P78406|RAE1L_HUMAN",27.1402833027939,"A549"
"sp|P78406|RAE1L_HUMAN",27.1739266016199,"A549"
"sp|P78406|RAE1L_HUMAN",27.082600525582,"A549"
"sp|P78406|RAE1L_HUMAN",27.2645093745073,"H197"
"sp|P78406|RAE1L_HUMAN",27.517355194462,"H197"
"sp|P78406|RAE1L_HUMAN",27.1354399593967,"H197"
"sp|P78406|RAE1L_HUMAN",26.6630632303112,"H446"
"sp|P78406|RAE1L_HUMAN",26.5321615411156,"H446"
"sp|P78406|RAE1L_HUMAN",26.8069567032224,"H446"
"sp|P78406|RAE1L_HUMAN",27.0163135780307,"H69"
"sp|P78406|RAE1L_HUMAN",26.9894974065553,"H69"
"sp|P78406|RAE1L_HUMAN",27.1663453152362,"H69"
"sp|P78417|GSTO1_HUMAN",27.608483654338,"A549"
"sp|P78417|GSTO1_HUMAN",27.7673182630677,"A549"
"sp|P78417|GSTO1_HUMAN",27.5219363143331,"A549"
"sp|P78417|GSTO1_HUMAN",27.8536089820335,"H197"
"sp|P78417|GSTO1_HUMAN",27.8924459632025,"H197"
"sp|P78417|GSTO1_HUMAN",27.6724969055619,"H197"
"sp|P78417|GSTO1_HUMAN",26.0361251546502,"H446"
"sp|P78417|GSTO1_HUMAN",25.8618846317356,"H446"
"sp|P78417|GSTO1_HUMAN",26.3005888146049,"H446"
"sp|P78417|GSTO1_HUMAN",26.8121698115185,"H69"
"sp|P78417|GSTO1_HUMAN",26.9346202959432,"H69"
"sp|P78417|GSTO1_HUMAN",26.7512233846794,"H69"
"sp|P78527|PRKDC_HUMAN",26.7097040583776,"A549"
"sp|P78527|PRKDC_HUMAN",26.8737638644351,"A549"
"sp|P78527|PRKDC_HUMAN",26.7778900088984,"A549"
"sp|P78527|PRKDC_HUMAN",26.0697910326981,"H197"
"sp|P78527|PRKDC_HUMAN",26.045822302442,"H197"
"sp|P78527|PRKDC_HUMAN",25.8894586488715,"H197"
"sp|P78527|PRKDC_HUMAN",26.7850527964215,"H446"
"sp|P78527|PRKDC_HUMAN",27.0444771774696,"H446"
"sp|P78527|PRKDC_HUMAN",27.0658141194122,"H446"
"sp|P78527|PRKDC_HUMAN",27.8830630607005,"H69"
"sp|P78527|PRKDC_HUMAN",27.7846107756907,"H69"
"sp|P78527|PRKDC_HUMAN",27.6004245051008,"H69"
"sp|P78540|ARGI2_HUMAN",24.964559905142,"A549"
"sp|P78540|ARGI2_HUMAN",25.5155866266762,"A549"
"sp|P78540|ARGI2_HUMAN",25.1351930860988,"A549"
"sp|P78540|ARGI2_HUMAN",26.0387806648436,"H197"
"sp|P78540|ARGI2_HUMAN",26.0076938356839,"H197"
"sp|P78540|ARGI2_HUMAN",25.9518135693323,"H197"
"sp|P78540|ARGI2_HUMAN",26.8241915291261,"H446"
"sp|P78540|ARGI2_HUMAN",27.0387436336151,"H446"
"sp|P78540|ARGI2_HUMAN",27.0853312278773,"H446"
"sp|P78540|ARGI2_HUMAN",25.7271304037301,"H69"
"sp|P79522-2|PRR3_HUMAN;sp|P79522|PRR3_HUMAN",27.0636651955496,"H446"
"sp|P79522-2|PRR3_HUMAN;sp|P79522|PRR3_HUMAN",26.2651838757353,"H446"
"sp|P79522-2|PRR3_HUMAN;sp|P79522|PRR3_HUMAN",26.1846334817452,"H446"
"sp|P80217-2|IN35_HUMAN;sp|P80217|IN35_HUMAN",26.4697497251626,"A549"
"sp|P80217-2|IN35_HUMAN;sp|P80217|IN35_HUMAN",27.007444325626,"H197"
"sp|P80217-2|IN35_HUMAN;sp|P80217|IN35_HUMAN",27.1315481699206,"H197"
"sp|P80217-2|IN35_HUMAN;sp|P80217|IN35_HUMAN",27.1740759592249,"H197"
"sp|P80297|MT1X_HUMAN",27.1687967251773,"H197"
"sp|P80297|MT1X_HUMAN",27.2694873029484,"H197"
"sp|P80297|MT1X_HUMAN",26.9037359097806,"H197"
"sp|P80303-2|NUCB2_HUMAN;sp|P80303|NUCB2_HUMAN",25.3499149432538,"A549"
"sp|P80303-2|NUCB2_HUMAN;sp|P80303|NUCB2_HUMAN",25.1336493112923,"A549"
"sp|P80303-2|NUCB2_HUMAN;sp|P80303|NUCB2_HUMAN",25.8309490319887,"A549"
"sp|P80303-2|NUCB2_HUMAN;sp|P80303|NUCB2_HUMAN",25.3238225851087,"H197"
"sp|P80303-2|NUCB2_HUMAN;sp|P80303|NUCB2_HUMAN",25.4057428685339,"H197"
"sp|P80303-2|NUCB2_HUMAN;sp|P80303|NUCB2_HUMAN",25.5813195489908,"H197"
"sp|P80303-2|NUCB2_HUMAN;sp|P80303|NUCB2_HUMAN",25.8470627345979,"H446"
"sp|P80303-2|NUCB2_HUMAN;sp|P80303|NUCB2_HUMAN",26.9844137017083,"H446"
"sp|P80303-2|NUCB2_HUMAN;sp|P80303|NUCB2_HUMAN",26.941563343729,"H446"
"sp|P80303-2|NUCB2_HUMAN;sp|P80303|NUCB2_HUMAN",27.4303912152507,"H69"
"sp|P80303-2|NUCB2_HUMAN;sp|P80303|NUCB2_HUMAN",27.5749198867849,"H69"
"sp|P80303-2|NUCB2_HUMAN;sp|P80303|NUCB2_HUMAN",27.0103331327376,"H69"
"sp|P80511|S10AC_HUMAN",26.4869090884907,"A549"
"sp|P80511|S10AC_HUMAN",26.3839417969512,"A549"
"sp|P80511|S10AC_HUMAN",28.0764392262449,"H197"
"sp|P80511|S10AC_HUMAN",26.8554511003678,"H197"
"sp|P80511|S10AC_HUMAN",27.2494151709921,"H197"
"sp|P80723|BASP1_HUMAN",27.7464025582348,"A549"
"sp|P80723|BASP1_HUMAN",28.0124961828238,"A549"
"sp|P80723|BASP1_HUMAN",27.8308512746946,"A549"
"sp|P80723|BASP1_HUMAN",27.8345834561231,"H197"
"sp|P80723|BASP1_HUMAN",27.8750901658925,"H197"
"sp|P80723|BASP1_HUMAN",27.7089085611809,"H197"
"sp|P80723|BASP1_HUMAN",28.0748214018779,"H446"
"sp|P80723|BASP1_HUMAN",28.8974922055274,"H446"
"sp|P80723|BASP1_HUMAN",28.8642036934071,"H446"
"sp|P80723|BASP1_HUMAN",26.5192772470317,"H69"
"sp|P80723|BASP1_HUMAN",26.8906306101093,"H69"
"sp|P80723|BASP1_HUMAN",25.783525367515,"H69"
"sp|P82650|RT22_HUMAN",25.7616298747321,"A549"
"sp|P82650|RT22_HUMAN",25.9983528816958,"A549"
"sp|P82650|RT22_HUMAN",25.7247757608896,"A549"
"sp|P82650|RT22_HUMAN",26.3760044256163,"H197"
"sp|P82650|RT22_HUMAN",25.947747857143,"H197"
"sp|P82650|RT22_HUMAN",26.1302428933302,"H197"
"sp|P82650|RT22_HUMAN",26.3117158075387,"H446"
"sp|P82650|RT22_HUMAN",26.4774007761764,"H446"
"sp|P82650|RT22_HUMAN",26.5379705549272,"H446"
"sp|P82650|RT22_HUMAN",26.2539375718472,"H69"
"sp|P82650|RT22_HUMAN",26.4609446529033,"H69"
"sp|P82650|RT22_HUMAN",26.2062847382377,"H69"
"sp|P82663-2|RT25_HUMAN;sp|P82663-3|RT25_HUMAN",23.721284746901,"A549"
"sp|P82663-2|RT25_HUMAN;sp|P82663-3|RT25_HUMAN",24.7720967698176,"H197"
"sp|P82663-2|RT25_HUMAN;sp|P82663-3|RT25_HUMAN",25.4565651516967,"H197"
"sp|P82663-2|RT25_HUMAN;sp|P82663-3|RT25_HUMAN",23.8054583169278,"H197"
"sp|P82663-2|RT25_HUMAN;sp|P82663-3|RT25_HUMAN",25.6160949203697,"H446"
"sp|P82663-2|RT25_HUMAN;sp|P82663-3|RT25_HUMAN",25.6154700147806,"H446"
"sp|P82663-2|RT25_HUMAN;sp|P82663-3|RT25_HUMAN",25.5258237344613,"H446"
"sp|P82663-2|RT25_HUMAN;sp|P82663-3|RT25_HUMAN",25.730558854065,"H69"
"sp|P82663-2|RT25_HUMAN;sp|P82663-3|RT25_HUMAN",25.5407113119441,"H69"
"sp|P82663-2|RT25_HUMAN;sp|P82663-3|RT25_HUMAN",25.6549414258651,"H69"
"sp|P82663|RT25_HUMAN",27.3052691882774,"H446"
"sp|P82663|RT25_HUMAN",26.8181190283486,"H69"
"sp|P82663|RT25_HUMAN",25.6719619682007,"H69"
"sp|P82673|RT35_HUMAN",25.589432359601,"A549"
"sp|P82673|RT35_HUMAN",25.0786326177589,"A549"
"sp|P82673|RT35_HUMAN",25.9951634501833,"A549"
"sp|P82673|RT35_HUMAN",25.2692900762135,"H197"
"sp|P82673|RT35_HUMAN",24.774308670879,"H197"
"sp|P82673|RT35_HUMAN",24.9875172396516,"H197"
"sp|P82673|RT35_HUMAN",25.4877116706412,"H446"
"sp|P82673|RT35_HUMAN",25.9679270655229,"H446"
"sp|P82673|RT35_HUMAN",25.7968514337858,"H446"
"sp|P82673|RT35_HUMAN",25.6966560678,"H69"
"sp|P82673|RT35_HUMAN",25.2587423672155,"H69"
"sp|P82673|RT35_HUMAN",24.9801377162652,"H69"
"sp|P82675|RT05_HUMAN",26.4222568447117,"A549"
"sp|P82675|RT05_HUMAN",26.5153629412649,"A549"
"sp|P82675|RT05_HUMAN",26.5463008547249,"A549"
"sp|P82675|RT05_HUMAN",25.769134748897,"H197"
"sp|P82675|RT05_HUMAN",26.2576739804161,"H197"
"sp|P82675|RT05_HUMAN",26.8791674977758,"H197"
"sp|P82675|RT05_HUMAN",26.3413510283251,"H446"
"sp|P82675|RT05_HUMAN",26.665676366088,"H446"
"sp|P82675|RT05_HUMAN",26.5204409227925,"H446"
"sp|P82675|RT05_HUMAN",26.5538605563369,"H69"
"sp|P82675|RT05_HUMAN",25.2335451967989,"H69"
"sp|P82675|RT05_HUMAN",26.950605107809,"H69"
"sp|P82909|RT36_HUMAN",25.5731674591196,"A549"
"sp|P82909|RT36_HUMAN",26.7059403464851,"A549"
"sp|P82909|RT36_HUMAN",26.8681504803138,"H197"
"sp|P82909|RT36_HUMAN",26.4335159939244,"H197"
"sp|P82909|RT36_HUMAN",26.2434189114799,"H197"
"sp|P82909|RT36_HUMAN",26.7865231473649,"H446"
"sp|P82909|RT36_HUMAN",26.8878921281635,"H446"
"sp|P82909|RT36_HUMAN",27.1693017578846,"H446"
"sp|P82909|RT36_HUMAN",27.2795252440139,"H69"
"sp|P82909|RT36_HUMAN",27.0587672113612,"H69"
"sp|P82909|RT36_HUMAN",26.8451414328272,"H69"
"sp|P82912-2|RT11_HUMAN;sp|P82912|RT11_HUMAN",26.0207745167791,"A549"
"sp|P82912-2|RT11_HUMAN;sp|P82912|RT11_HUMAN",26.7562596322905,"A549"
"sp|P82912-2|RT11_HUMAN;sp|P82912|RT11_HUMAN",25.3906868360647,"H197"
"sp|P82912-2|RT11_HUMAN;sp|P82912|RT11_HUMAN",25.6658672989978,"H197"
"sp|P82912-2|RT11_HUMAN;sp|P82912|RT11_HUMAN",25.3737421927076,"H197"
"sp|P82912-2|RT11_HUMAN;sp|P82912|RT11_HUMAN",25.6603025112935,"H446"
"sp|P82912-2|RT11_HUMAN;sp|P82912|RT11_HUMAN",26.2945858124657,"H446"
"sp|P82912-2|RT11_HUMAN;sp|P82912|RT11_HUMAN",26.7918455905713,"H446"
"sp|P82912-2|RT11_HUMAN;sp|P82912|RT11_HUMAN",25.7604452790073,"H69"
"sp|P82914|RT15_HUMAN",24.9114848178714,"A549"
"sp|P82914|RT15_HUMAN",25.6027162118306,"A549"
"sp|P82914|RT15_HUMAN",25.716137728648,"A549"
"sp|P82914|RT15_HUMAN",25.2141774379953,"H197"
"sp|P82914|RT15_HUMAN",24.1239672084266,"H197"
"sp|P82914|RT15_HUMAN",27.0455834671818,"H446"
"sp|P82914|RT15_HUMAN",25.6341870481243,"H446"
"sp|P82914|RT15_HUMAN",27.0448396885162,"H446"
"sp|P82914|RT15_HUMAN",26.2199544544638,"H69"
"sp|P82914|RT15_HUMAN",26.2288587714314,"H69"
"sp|P82914|RT15_HUMAN",24.6950340914791,"H69"
"sp|P82921|RT21_HUMAN",26.8115193560769,"A549"
"sp|P82921|RT21_HUMAN",26.8566043382007,"A549"
"sp|P82921|RT21_HUMAN",26.2776728427086,"H197"
"sp|P82921|RT21_HUMAN",26.7097479430354,"H446"
"sp|P82921|RT21_HUMAN",26.9835444347947,"H446"
"sp|P82921|RT21_HUMAN",27.0964268292923,"H446"
"sp|P82921|RT21_HUMAN",27.2679897822836,"H69"
"sp|P82921|RT21_HUMAN",25.9160318100832,"H69"
"sp|P82921|RT21_HUMAN",26.3315441309087,"H69"
"sp|P82930|RT34_HUMAN",26.4808411463896,"A549"
"sp|P82930|RT34_HUMAN",26.7017112883212,"A549"
"sp|P82930|RT34_HUMAN",26.5089585704025,"A549"
"sp|P82930|RT34_HUMAN",26.5654958945066,"H197"
"sp|P82930|RT34_HUMAN",26.5931927925958,"H197"
"sp|P82930|RT34_HUMAN",26.3018790810397,"H197"
"sp|P82930|RT34_HUMAN",26.3361820732483,"H446"
"sp|P82930|RT34_HUMAN",27.0184960092339,"H446"
"sp|P82930|RT34_HUMAN",25.9504279954919,"H446"
"sp|P82930|RT34_HUMAN",26.6145937883862,"H69"
"sp|P82930|RT34_HUMAN",26.3998683208601,"H69"
"sp|P82930|RT34_HUMAN",26.9183918892583,"H69"
"sp|P82932|RT06_HUMAN",26.4783147070358,"A549"
"sp|P82932|RT06_HUMAN",27.2647222846895,"A549"
"sp|P82932|RT06_HUMAN",27.0142188761095,"A549"
"sp|P82932|RT06_HUMAN",27.3423765579846,"H197"
"sp|P82932|RT06_HUMAN",27.3861201070663,"H197"
"sp|P82932|RT06_HUMAN",26.8474522529917,"H197"
"sp|P82932|RT06_HUMAN",27.6640103270293,"H446"
"sp|P82932|RT06_HUMAN",27.8564254064724,"H446"
"sp|P82932|RT06_HUMAN",28.0714966880739,"H446"
"sp|P82932|RT06_HUMAN",27.5204294779106,"H69"
"sp|P82932|RT06_HUMAN",27.6632680094105,"H69"
"sp|P82932|RT06_HUMAN",27.6368956889737,"H69"
"sp|P82933|RT09_HUMAN",26.1653378836306,"A549"
"sp|P82933|RT09_HUMAN",26.2060270904873,"A549"
"sp|P82933|RT09_HUMAN",26.0587960707971,"A549"
"sp|P82933|RT09_HUMAN",25.8976901828879,"H197"
"sp|P82933|RT09_HUMAN",26.2900016090671,"H197"
"sp|P82933|RT09_HUMAN",26.1794776248242,"H197"
"sp|P82933|RT09_HUMAN",25.7237544958156,"H446"
"sp|P82933|RT09_HUMAN",26.6303027561824,"H446"
"sp|P82933|RT09_HUMAN",26.617931472805,"H446"
"sp|P82933|RT09_HUMAN",26.9451244517565,"H69"
"sp|P82933|RT09_HUMAN",26.6145705832907,"H69"
"sp|P82933|RT09_HUMAN",27.2014688979995,"H69"
"sp|P82970|HMGN5_HUMAN",28.2627980552756,"H446"
"sp|P82970|HMGN5_HUMAN",29.28011226568,"H446"
"sp|P82970|HMGN5_HUMAN",29.3526445451305,"H446"
"sp|P82979|SARNP_HUMAN",27.4596340807713,"A549"
"sp|P82979|SARNP_HUMAN",27.5020030828706,"A549"
"sp|P82979|SARNP_HUMAN",27.0446908953042,"A549"
"sp|P82979|SARNP_HUMAN",27.4182260337366,"H197"
"sp|P82979|SARNP_HUMAN",27.2083931558381,"H197"
"sp|P82979|SARNP_HUMAN",27.435404498023,"H197"
